City,Channel Name,Interest,Category,Channel ID,Deep Link
"San Francisco, CA","Golf / San Francisco, CA",Golf,Sports,22a41fca-cbdc-4ab9-b0f3-ffffaf6abf52,https://places-links.vercel.app/chat/22a41fca-cbdc-4ab9-b0f3-ffffaf6abf52/info
"San Francisco, CA","Gymnastics / San Francisco, CA",Gymnastics,Sports,599f13c9-0db6-4a98-b75b-5bf9d7def9ac,https://places-links.vercel.app/chat/599f13c9-0db6-4a98-b75b-5bf9d7def9ac/info
"San Francisco, CA","Healthcare / San Francisco, CA",Healthcare,Jobs,3e2ccfdb-5556-4167-8a0b-3362e5720fa8,https://places-links.vercel.app/chat/3e2ccfdb-5556-4167-8a0b-3362e5720fa8/info
"San Francisco, CA","Hiking / San Francisco, CA",Hiking,Hobbies,9a7616c5-b169-4186-9981-72f2acc79b62,https://places-links.vercel.app/chat/9a7616c5-b169-4186-9981-72f2acc79b62/info
"San Francisco, CA","Home Brewing / San Francisco, CA",Home Brewing,Hobbies,463dfceb-8dc1-4829-94fc-75111980915b,https://places-links.vercel.app/chat/463dfceb-8dc1-4829-94fc-75111980915b/info
"San Francisco, CA","Ice Hockey / San Francisco, CA",Ice Hockey,Sports,ef93e713-a87f-4e89-8bc4-f67435d3df47,https://places-links.vercel.app/chat/ef93e713-a87f-4e89-8bc4-f67435d3df47/info
"San Francisco, CA","Kite Surfing / San Francisco, CA",Kite Surfing,Sports,65d1bcee-2250-45cf-ba79-ebdf3dea8bc5,https://places-links.vercel.app/chat/65d1bcee-2250-45cf-ba79-ebdf3dea8bc5/info
"San Francisco, CA","Lacrosse / San Francisco, CA",Lacrosse,Sports,114d7017-0962-4b0d-9a7d-21282b70fc3c,https://places-links.vercel.app/chat/114d7017-0962-4b0d-9a7d-21282b70fc3c/info
"San Francisco, CA","Marathon / San Francisco, CA",Marathon,Sports,717a7fa3-8067-4b94-9ad4-a3d7a277863b,https://places-links.vercel.app/chat/717a7fa3-8067-4b94-9ad4-a3d7a277863b/info
"San Francisco, CA","Martial Arts / San Francisco, CA",Martial Arts,Sports,5fca4771-3dc7-41b2-8aeb-e931f13b31f8,https://places-links.vercel.app/chat/5fca4771-3dc7-41b2-8aeb-e931f13b31f8/info
"San Francisco, CA","Meditation / San Francisco, CA",Meditation,Hobbies,968341b6-c54a-4a80-9c51-e9c88f86b75e,https://places-links.vercel.app/chat/968341b6-c54a-4a80-9c51-e9c88f86b75e/info
"San Francisco, CA","Movers / San Francisco, CA",Movers,Services,0ec03d05-8d1a-4dbb-9cb0-c7df3b9b2c7e,https://places-links.vercel.app/chat/0ec03d05-8d1a-4dbb-9cb0-c7df3b9b2c7e/info
"San Francisco, CA","Musical Instruments / San Francisco, CA",Musical Instruments,Hobbies,f7364704-89d0-4b2c-8ffc-23e8ee5f9592,https://places-links.vercel.app/chat/f7364704-89d0-4b2c-8ffc-23e8ee5f9592/info
"San Francisco, CA","Origami / San Francisco, CA",Origami,Hobbies,f2eb0a3b-1225-4542-bb90-ae9847c4c5b5,https://places-links.vercel.app/chat/f2eb0a3b-1225-4542-bb90-ae9847c4c5b5/info
"San Francisco, CA","Paddle Tennis / San Francisco, CA",Paddle Tennis,Sports,513cea35-f433-40df-b6fb-307db7391e93,https://places-links.vercel.app/chat/513cea35-f433-40df-b6fb-307db7391e93/info
"San Francisco, CA","Pets  / San Francisco, CA",Pets ,Services,88a4d1f8-e475-46f8-9917-7d270ee75dbc,https://places-links.vercel.app/chat/88a4d1f8-e475-46f8-9917-7d270ee75dbc/info
"San Francisco, CA","Photography / San Francisco, CA",Photography,Hobbies,53c2e678-5abf-4acc-b440-2e1fd75b4b1e,https://places-links.vercel.app/chat/53c2e678-5abf-4acc-b440-2e1fd75b4b1e/info
"San Francisco, CA","Pickleball / San Francisco, CA",Pickleball,Sports,3a2213e0-2e5d-4fc8-9d54-13d6d5ba6f87,https://places-links.vercel.app/chat/3a2213e0-2e5d-4fc8-9d54-13d6d5ba6f87/info
"San Francisco, CA","Plumbing / San Francisco, CA",Plumbing,Services,0dedf47f-6018-4db5-81c0-5f35b9b50e4e,https://places-links.vercel.app/chat/0dedf47f-6018-4db5-81c0-5f35b9b50e4e/info
"San Francisco, CA","Random / San Francisco, CA",Random,Marketplace,707a24e4-1513-451c-86af-b9d9b5b3b534,https://places-links.vercel.app/chat/707a24e4-1513-451c-86af-b9d9b5b3b534/info
"San Francisco, CA","Reading / San Francisco, CA",Reading,Hobbies,4403736d-7a6d-4885-a6fa-1a7f7f21eb6c,https://places-links.vercel.app/chat/4403736d-7a6d-4885-a6fa-1a7f7f21eb6c/info
"San Francisco, CA","Rock Hounding / San Francisco, CA",Rock Hounding,Hobbies,4b28c745-1f00-4ca4-82f5-e1f8357f103b,https://places-links.vercel.app/chat/4b28c745-1f00-4ca4-82f5-e1f8357f103b/info
"San Francisco, CA","Roommates Search / San Francisco, CA",Roommates Search,Apartments/Houses,e6cd5fe1-a0ca-4b4c-9398-5fd0252dcf71,https://places-links.vercel.app/chat/e6cd5fe1-a0ca-4b4c-9398-5fd0252dcf71/info
"San Francisco, CA","Rugby / San Francisco, CA",Rugby,Sports,6cfcd52f-0708-4b00-877f-84bd0e6412f8,https://places-links.vercel.app/chat/6cfcd52f-0708-4b00-877f-84bd0e6412f8/info
"San Francisco, CA","Sailing / San Francisco, CA",Sailing,Sports,a1fabe47-47cd-403b-9f86-13b27d3b2cdf,https://places-links.vercel.app/chat/a1fabe47-47cd-403b-9f86-13b27d3b2cdf/info
"San Francisco, CA","Singing / San Francisco, CA",Singing,Hobbies,ca0881f5-5441-414b-ac26-24de507a1938,https://places-links.vercel.app/chat/ca0881f5-5441-414b-ac26-24de507a1938/info
"San Francisco, CA","Skateboarding / San Francisco, CA",Skateboarding,Sports,6a7e8ec3-301c-44fe-9d6b-d04e16a3d6a1,https://places-links.vercel.app/chat/6a7e8ec3-301c-44fe-9d6b-d04e16a3d6a1/info
"San Francisco, CA","Skiing / San Francisco, CA",Skiing,Sports,13fc5a68-b0ea-44d7-b652-d441d00f0b74,https://places-links.vercel.app/chat/13fc5a68-b0ea-44d7-b652-d441d00f0b74/info
"San Francisco, CA","Snowboarding / San Francisco, CA",Snowboarding,Sports,ecaf3ce3-7f05-453a-918c-5d8913ea1b5d,https://places-links.vercel.app/chat/ecaf3ce3-7f05-453a-918c-5d8913ea1b5d/info
"San Francisco, CA","Soccer (Football) / San Francisco, CA",Soccer (Football),Sports,d9de9d52-6e27-41b7-9fb2-2f035cda36f3,https://places-links.vercel.app/chat/d9de9d52-6e27-41b7-9fb2-2f035cda36f3/info
"San Francisco, CA","Spikeball / San Francisco, CA",Spikeball,Sports,6f016816-f6e6-4047-8a7b-341a57353e89,https://places-links.vercel.app/chat/6f016816-f6e6-4047-8a7b-341a57353e89/info
"San Francisco, CA","Surfing / San Francisco, CA",Surfing,Sports,60b76f76-e5e0-4fb3-a8e0-fc242598a8ff,https://places-links.vercel.app/chat/60b76f76-e5e0-4fb3-a8e0-fc242598a8ff/info
"San Francisco, CA","Swimming / San Francisco, CA",Swimming,Sports,4bc2431b-9625-468e-b30b-348e04b63766,https://places-links.vercel.app/chat/4bc2431b-9625-468e-b30b-348e04b63766/info
"San Francisco, CA","Tech / San Francisco, CA",Tech,Jobs,bc0dea53-0dbe-4c1d-8940-8435332c3172,https://places-links.vercel.app/chat/bc0dea53-0dbe-4c1d-8940-8435332c3172/info
"San Francisco, CA","Tennis / San Francisco, CA",Tennis,Sports,cda93d39-eb54-4d5e-aae3-16013e0424b8,https://places-links.vercel.app/chat/cda93d39-eb54-4d5e-aae3-16013e0424b8/info
"San Francisco, CA","Tourism / San Francisco, CA",Tourism,Jobs,37bd7732-b7f3-44d5-8ece-74aef69a8748,https://places-links.vercel.app/chat/37bd7732-b7f3-44d5-8ece-74aef69a8748/info
"San Francisco, CA","Track and Field / San Francisco, CA",Track and Field,Sports,513d8b7d-dff1-47f0-b57b-1f1e3285d226,https://places-links.vercel.app/chat/513d8b7d-dff1-47f0-b57b-1f1e3285d226/info
"San Francisco, CA","Triathlon / San Francisco, CA",Triathlon,Sports,e7cc8cc7-b746-40c8-bbaf-35f9c55c8f14,https://places-links.vercel.app/chat/e7cc8cc7-b746-40c8-bbaf-35f9c55c8f14/info
"San Francisco, CA","Ultimate Frisbee / San Francisco, CA",Ultimate Frisbee,Sports,3b6a1d27-c59a-42df-bc17-6aeba48e0e44,https://places-links.vercel.app/chat/3b6a1d27-c59a-42df-bc17-6aeba48e0e44/info
"San Francisco, CA","Volleyball / San Francisco, CA",Volleyball,Sports,678851aa-c9fa-4345-a4c8-425b700798ac,https://places-links.vercel.app/chat/678851aa-c9fa-4345-a4c8-425b700798ac/info
"San Francisco, CA","Volunteering / San Francisco, CA",Volunteering,Services,4128bf91-8b0d-45d6-a6d2-98d8a88f77ab,https://places-links.vercel.app/chat/4128bf91-8b0d-45d6-a6d2-98d8a88f77ab/info
"San Francisco, CA","Walking / San Francisco, CA",Walking,Hobbies,a7e073c8-9ac3-428b-b990-7b9812503049,https://places-links.vercel.app/chat/a7e073c8-9ac3-428b-b990-7b9812503049/info
"San Francisco, CA","Yoga / San Francisco, CA",Yoga,Hobbies,387cac46-5cc1-47e9-8ba9-74dc213c024d,https://places-links.vercel.app/chat/387cac46-5cc1-47e9-8ba9-74dc213c024d/info
"Kfar Saba, Israel","Free / Kfar Saba, Israel",Free,Marketplace,62c3e1a0-e00a-4603-8441-c060675e316a,https://places-links.vercel.app/chat/62c3e1a0-e00a-4603-8441-c060675e316a/info
"Kfar Saba, Israel","Freelance / Kfar Saba, Israel",Freelance,Jobs,72d0bba7-306e-43b7-8d91-9a9a24ed8089,https://places-links.vercel.app/chat/72d0bba7-306e-43b7-8d91-9a9a24ed8089/info
"Kfar Saba, Israel","Founders / Kfar Saba, Israel",Founders,Jobs,f6a0777a-7440-483e-8b8d-ad6073e094cf,https://places-links.vercel.app/chat/f6a0777a-7440-483e-8b8d-ad6073e094cf/info
"Kfar Saba, Israel","Research / Kfar Saba, Israel",Research,Jobs,73985d65-3612-4887-91f6-1af8f5b4f221,https://places-links.vercel.app/chat/73985d65-3612-4887-91f6-1af8f5b4f221/info
"Kfar Saba, Israel","Business / Kfar Saba, Israel",Business,Jobs,fd584848-15cf-4646-867f-604b64c24ce4,https://places-links.vercel.app/chat/fd584848-15cf-4646-867f-604b64c24ce4/info
"Kfar Saba, Israel","Calisthenics / Kfar Saba, Israel",Calisthenics,Sports,3b48d60d-d3c2-4122-bd55-31cd13c497e6,https://places-links.vercel.app/chat/3b48d60d-d3c2-4122-bd55-31cd13c497e6/info
"Kfar Saba, Israel","Running / Kfar Saba, Israel",Running,Sports,bb487537-f2ab-44e9-a523-2c6ca7f4d09a,https://places-links.vercel.app/chat/bb487537-f2ab-44e9-a523-2c6ca7f4d09a/info
"Kfar Saba, Israel","Parties / Kfar Saba, Israel",Parties,Hobbies,12efbd4b-a52e-4ac6-bedc-ed23b3a3da37,https://places-links.vercel.app/chat/12efbd4b-a52e-4ac6-bedc-ed23b3a3da37/info
"Kfar Saba, Israel","Ceramics / Kfar Saba, Israel",Ceramics,Hobbies,6bf43772-98eb-4640-a275-f968c0c44782,https://places-links.vercel.app/chat/6bf43772-98eb-4640-a275-f968c0c44782/info
"Kfar Saba, Israel","3D Printing / Kfar Saba, Israel",3D Printing,Hobbies,e2036a54-2cea-4f93-96fb-0a4a5661687f,https://places-links.vercel.app/chat/e2036a54-2cea-4f93-96fb-0a4a5661687f/info
"Kfar Saba, Israel","American Football / Kfar Saba, Israel",American Football,Sports,eab4e302-d9af-447e-8300-1e789fa884d2,https://places-links.vercel.app/chat/eab4e302-d9af-447e-8300-1e789fa884d2/info
"Kfar Saba, Israel","Archery / Kfar Saba, Israel",Archery,Sports,0909a017-40b5-4e94-ab8d-a507ca98e790,https://places-links.vercel.app/chat/0909a017-40b5-4e94-ab8d-a507ca98e790/info
"Kfar Saba, Israel","Arts and Crafts / Kfar Saba, Israel",Arts and Crafts,Hobbies,ed247825-ed3a-4840-a16f-30719ab77618,https://places-links.vercel.app/chat/ed247825-ed3a-4840-a16f-30719ab77618/info
"Kfar Saba, Israel","Babysitting / Kfar Saba, Israel",Babysitting,Services,7b9eab3b-61b2-407d-964f-853e61fe9c3a,https://places-links.vercel.app/chat/7b9eab3b-61b2-407d-964f-853e61fe9c3a/info
"Kfar Saba, Israel","Baking / Kfar Saba, Israel",Baking,Hobbies,b2a0626c-1067-45d6-a762-2bbec4ae5967,https://places-links.vercel.app/chat/b2a0626c-1067-45d6-a762-2bbec4ae5967/info
"Kfar Saba, Israel","Baking / Kfar Saba, Israel",Baking,Hobbies,8791f8fa-d241-4e67-a44b-8fbf2799f848,https://places-links.vercel.app/chat/8791f8fa-d241-4e67-a44b-8fbf2799f848/info
"Kfar Saba, Israel","Baseball / Kfar Saba, Israel",Baseball,Sports,fb89bfb4-2968-46ad-ad1f-d8111ef0d51d,https://places-links.vercel.app/chat/fb89bfb4-2968-46ad-ad1f-d8111ef0d51d/info
"Kfar Saba, Israel","Basketball / Kfar Saba, Israel",Basketball,Sports,f9e77e38-fe6d-4eff-b2a1-0f2017597a76,https://places-links.vercel.app/chat/f9e77e38-fe6d-4eff-b2a1-0f2017597a76/info
"Kfar Saba, Israel","Birdwatching / Kfar Saba, Israel",Birdwatching,Hobbies,4d472a2f-7cfd-4818-96ae-d26b0d2cfca3,https://places-links.vercel.app/chat/4d472a2f-7cfd-4818-96ae-d26b0d2cfca3/info
"Kfar Saba, Israel","Bowling / Kfar Saba, Israel",Bowling,Sports,dc96eb90-4aee-4571-93e1-8aa3a4243d07,https://places-links.vercel.app/chat/dc96eb90-4aee-4571-93e1-8aa3a4243d07/info
"Kfar Saba, Israel","Boxing / Kfar Saba, Israel",Boxing,Sports,d99259ce-4020-43f1-aa3d-ee46a8696c2b,https://places-links.vercel.app/chat/d99259ce-4020-43f1-aa3d-ee46a8696c2b/info
"Kfar Saba, Israel","Camping / Kfar Saba, Israel",Camping,Hobbies,d216eb39-4cfd-44c2-b3b7-07509912b370,https://places-links.vercel.app/chat/d216eb39-4cfd-44c2-b3b7-07509912b370/info
"Kfar Saba, Israel","Canoeing/Kayaking / Kfar Saba, Israel",Canoeing/Kayaking,Sports,036b5bcf-c02d-490d-8b5c-09f4cb2d6bee,https://places-links.vercel.app/chat/036b5bcf-c02d-490d-8b5c-09f4cb2d6bee/info
"Kfar Saba, Israel","Chess / Kfar Saba, Israel",Chess,Hobbies,8dde7ab8-98c6-407c-b1df-b43ef943baa1,https://places-links.vercel.app/chat/8dde7ab8-98c6-407c-b1df-b43ef943baa1/info
"Kfar Saba, Israel","Climbing / Kfar Saba, Israel",Climbing,Sports,bae96f46-c5a6-46c4-8b0e-efc9d50b9a59,https://places-links.vercel.app/chat/bae96f46-c5a6-46c4-8b0e-efc9d50b9a59/info
"Kfar Saba, Israel","Clothing / Kfar Saba, Israel",Clothing,Marketplace,e892856e-1b64-4682-84e3-f41cbe5ce801,https://places-links.vercel.app/chat/e892856e-1b64-4682-84e3-f41cbe5ce801/info
"Kfar Saba, Israel","Cooking / Kfar Saba, Israel",Cooking,Hobbies,f57e7722-df23-4aa7-9228-36e128d9ea72,https://places-links.vercel.app/chat/f57e7722-df23-4aa7-9228-36e128d9ea72/info
"Kfar Saba, Israel","Crocheting/Knitting / Kfar Saba, Israel",Crocheting/Knitting,Hobbies,b1021a98-da9e-4af7-abc5-da86fff9ec88,https://places-links.vercel.app/chat/b1021a98-da9e-4af7-abc5-da86fff9ec88/info
"Kfar Saba, Israel","Cycling / Kfar Saba, Israel",Cycling,Sports,41e8712b-6edd-4e13-8a6a-8dac73bdf0ef,https://places-links.vercel.app/chat/41e8712b-6edd-4e13-8a6a-8dac73bdf0ef/info
"Kfar Saba, Israel","Dancing / Kfar Saba, Israel",Dancing,Hobbies,c76b9fc9-4996-4ad4-a41c-965bdb0f1a15,https://places-links.vercel.app/chat/c76b9fc9-4996-4ad4-a41c-965bdb0f1a15/info
"Kfar Saba, Israel","DIY / Kfar Saba, Israel",DIY,Hobbies,a679fe4f-fd84-41a1-b23a-554de9618c15,https://places-links.vercel.app/chat/a679fe4f-fd84-41a1-b23a-554de9618c15/info
"Kfar Saba, Israel","Education / Kfar Saba, Israel",Education,Jobs,38c4128d-5e17-4eff-8284-cc7a334fa0e3,https://places-links.vercel.app/chat/38c4128d-5e17-4eff-8284-cc7a334fa0e3/info
"Kfar Saba, Israel","Electrician / Kfar Saba, Israel",Electrician,Services,2b9c2583-e7ac-4386-aaeb-32c429258fd0,https://places-links.vercel.app/chat/2b9c2583-e7ac-4386-aaeb-32c429258fd0/info
"Kfar Saba, Israel","Electronics / Kfar Saba, Israel",Electronics,Marketplace,4dada827-f755-4dcc-89a9-4c66ba3baa32,https://places-links.vercel.app/chat/4dada827-f755-4dcc-89a9-4c66ba3baa32/info
"Kfar Saba, Israel","Finance / Kfar Saba, Israel",Finance,Jobs,8f5c72ee-61ba-41ab-9c04-9792485be2f7,https://places-links.vercel.app/chat/8f5c72ee-61ba-41ab-9c04-9792485be2f7/info
"Kfar Saba, Israel","Fishing / Kfar Saba, Israel",Fishing,Hobbies,67283aff-70e3-40e4-a177-bb0e499467fc,https://places-links.vercel.app/chat/67283aff-70e3-40e4-a177-bb0e499467fc/info
"Kfar Saba, Israel","For Rent / Kfar Saba, Israel",For Rent,Apartments/Houses,83f534fa-d6cc-4e9f-a390-ef5fa6492dd3,https://places-links.vercel.app/chat/83f534fa-d6cc-4e9f-a390-ef5fa6492dd3/info
"Kfar Saba, Israel","For Sale / Kfar Saba, Israel",For Sale,Apartments/Houses,5488b85a-f020-4d80-863e-fa46a8f8eed6,https://places-links.vercel.app/chat/5488b85a-f020-4d80-863e-fa46a8f8eed6/info
"Kfar Saba, Israel","For Sublet / Kfar Saba, Israel",For Sublet,Apartments/Houses,56eab8ce-c4c8-4341-ae7b-2be281ba5091,https://places-links.vercel.app/chat/56eab8ce-c4c8-4341-ae7b-2be281ba5091/info
"Kfar Saba, Israel","Furniture / Kfar Saba, Israel",Furniture,Marketplace,9aa7c50a-04e9-4996-bdbd-fdc9d50c8073,https://places-links.vercel.app/chat/9aa7c50a-04e9-4996-bdbd-fdc9d50c8073/info
"Kfar Saba, Israel","Gaming / Kfar Saba, Israel",Gaming,Hobbies,1d838f25-d5bd-47bc-b673-1ca2ff397cee,https://places-links.vercel.app/chat/1d838f25-d5bd-47bc-b673-1ca2ff397cee/info
"Kfar Saba, Israel","Gardening / Kfar Saba, Israel",Gardening,Hobbies,a7d778d6-07fe-4f03-8468-fa0f943988b8,https://places-links.vercel.app/chat/a7d778d6-07fe-4f03-8468-fa0f943988b8/info
"Kfar Saba, Israel","Golf / Kfar Saba, Israel",Golf,Sports,4190055c-42d5-4601-881e-cfa45d2cd9b5,https://places-links.vercel.app/chat/4190055c-42d5-4601-881e-cfa45d2cd9b5/info
"Kfar Saba, Israel","Gymnastics / Kfar Saba, Israel",Gymnastics,Sports,84b3c655-498b-4a26-872e-549dc39f9f7a,https://places-links.vercel.app/chat/84b3c655-498b-4a26-872e-549dc39f9f7a/info
"Kfar Saba, Israel","Healthcare / Kfar Saba, Israel",Healthcare,Jobs,b00ae6a5-bc7a-490a-a22e-4478a0f2c9e0,https://places-links.vercel.app/chat/b00ae6a5-bc7a-490a-a22e-4478a0f2c9e0/info
"Kfar Saba, Israel","Hiking / Kfar Saba, Israel",Hiking,Hobbies,c4897e66-21a0-46d1-8d08-3c7664903136,https://places-links.vercel.app/chat/c4897e66-21a0-46d1-8d08-3c7664903136/info
"Kfar Saba, Israel","Home Brewing / Kfar Saba, Israel",Home Brewing,Hobbies,8cf52a22-4e3a-409e-9921-1425de55574f,https://places-links.vercel.app/chat/8cf52a22-4e3a-409e-9921-1425de55574f/info
"Kfar Saba, Israel","Ice Hockey / Kfar Saba, Israel",Ice Hockey,Sports,1bd62a43-fd87-4f02-9c96-c4628a6d2aa7,https://places-links.vercel.app/chat/1bd62a43-fd87-4f02-9c96-c4628a6d2aa7/info
"Kfar Saba, Israel","Kite Surfing / Kfar Saba, Israel",Kite Surfing,Sports,942743e5-5aff-473b-a482-d6c9a5491de9,https://places-links.vercel.app/chat/942743e5-5aff-473b-a482-d6c9a5491de9/info
"Kfar Saba, Israel","Lacrosse / Kfar Saba, Israel",Lacrosse,Sports,bced4603-fd7c-42b4-817a-7e3e8ef05f06,https://places-links.vercel.app/chat/bced4603-fd7c-42b4-817a-7e3e8ef05f06/info
"Kfar Saba, Israel","Marathon / Kfar Saba, Israel",Marathon,Sports,3184b7e0-6e4a-46ed-b0b2-b59829bfd69c,https://places-links.vercel.app/chat/3184b7e0-6e4a-46ed-b0b2-b59829bfd69c/info
"Kfar Saba, Israel","Martial Arts / Kfar Saba, Israel",Martial Arts,Sports,e19a8db6-a18a-47b2-a32f-4ec7d0a04457,https://places-links.vercel.app/chat/e19a8db6-a18a-47b2-a32f-4ec7d0a04457/info
"Kfar Saba, Israel","Meditation / Kfar Saba, Israel",Meditation,Hobbies,1c03fc21-1994-43c5-b635-eb8a8ee0535a,https://places-links.vercel.app/chat/1c03fc21-1994-43c5-b635-eb8a8ee0535a/info
"Kfar Saba, Israel","Movers / Kfar Saba, Israel",Movers,Services,7682db5c-2231-4d34-989b-d7f40f244f3e,https://places-links.vercel.app/chat/7682db5c-2231-4d34-989b-d7f40f244f3e/info
"Kfar Saba, Israel","Musical Instruments / Kfar Saba, Israel",Musical Instruments,Hobbies,942ef746-1d74-4ff1-a1f0-b8a898283037,https://places-links.vercel.app/chat/942ef746-1d74-4ff1-a1f0-b8a898283037/info
"Kfar Saba, Israel","Origami / Kfar Saba, Israel",Origami,Hobbies,40be4680-c142-4249-bb47-e4061ac4ca71,https://places-links.vercel.app/chat/40be4680-c142-4249-bb47-e4061ac4ca71/info
"Kfar Saba, Israel","Paddle Tennis / Kfar Saba, Israel",Paddle Tennis,Sports,4b7a5163-9fe4-4741-9358-db573a420332,https://places-links.vercel.app/chat/4b7a5163-9fe4-4741-9358-db573a420332/info
"Kfar Saba, Israel","Pets  / Kfar Saba, Israel",Pets ,Services,3cab5290-e4ba-48fd-8665-6428fdb3691c,https://places-links.vercel.app/chat/3cab5290-e4ba-48fd-8665-6428fdb3691c/info
"Kfar Saba, Israel","Photography / Kfar Saba, Israel",Photography,Hobbies,1a9ce3f0-9081-4a5f-9205-a1793c72dc17,https://places-links.vercel.app/chat/1a9ce3f0-9081-4a5f-9205-a1793c72dc17/info
"Kfar Saba, Israel","Pickleball / Kfar Saba, Israel",Pickleball,Sports,c234b808-a697-45e7-8963-16671377cd0d,https://places-links.vercel.app/chat/c234b808-a697-45e7-8963-16671377cd0d/info
"Kfar Saba, Israel","Plumbing / Kfar Saba, Israel",Plumbing,Services,a366a559-a7e1-465d-a434-b1946d27b535,https://places-links.vercel.app/chat/a366a559-a7e1-465d-a434-b1946d27b535/info
"Kfar Saba, Israel","Random / Kfar Saba, Israel",Random,Marketplace,66f3d513-634a-4ebe-a387-a3b7c8dd0280,https://places-links.vercel.app/chat/66f3d513-634a-4ebe-a387-a3b7c8dd0280/info
"Kfar Saba, Israel","Reading / Kfar Saba, Israel",Reading,Hobbies,047568a7-83fc-49de-8cb8-bd1d19743bcf,https://places-links.vercel.app/chat/047568a7-83fc-49de-8cb8-bd1d19743bcf/info
"Kfar Saba, Israel","Rock Hounding / Kfar Saba, Israel",Rock Hounding,Hobbies,3c25e9d1-6bfd-4441-a6df-cb924fc11286,https://places-links.vercel.app/chat/3c25e9d1-6bfd-4441-a6df-cb924fc11286/info
"Kfar Saba, Israel","Roommates Search / Kfar Saba, Israel",Roommates Search,Apartments/Houses,80fd647b-4748-43ad-8bcc-0a21e8d73062,https://places-links.vercel.app/chat/80fd647b-4748-43ad-8bcc-0a21e8d73062/info
"Kfar Saba, Israel","Rugby / Kfar Saba, Israel",Rugby,Sports,899436e3-bb1b-4e7e-8839-7c3e8b344913,https://places-links.vercel.app/chat/899436e3-bb1b-4e7e-8839-7c3e8b344913/info
"Kfar Saba, Israel","Sailing / Kfar Saba, Israel",Sailing,Sports,a8d2f0f5-9463-4eaf-8f05-36ef81149942,https://places-links.vercel.app/chat/a8d2f0f5-9463-4eaf-8f05-36ef81149942/info
"Kfar Saba, Israel","Singing / Kfar Saba, Israel",Singing,Hobbies,e1c698e0-4319-409a-b6ad-16510e7e9b33,https://places-links.vercel.app/chat/e1c698e0-4319-409a-b6ad-16510e7e9b33/info
"Kfar Saba, Israel","Skateboarding / Kfar Saba, Israel",Skateboarding,Sports,c5d122e8-dd75-4007-a6c5-d777922152fe,https://places-links.vercel.app/chat/c5d122e8-dd75-4007-a6c5-d777922152fe/info
"Kfar Saba, Israel","Skiing / Kfar Saba, Israel",Skiing,Sports,3f95f27a-9300-412c-b736-01e2fa8d6a2a,https://places-links.vercel.app/chat/3f95f27a-9300-412c-b736-01e2fa8d6a2a/info
"Kfar Saba, Israel","Snowboarding / Kfar Saba, Israel",Snowboarding,Sports,346d1422-54a8-4073-8cd8-f9f7328c7917,https://places-links.vercel.app/chat/346d1422-54a8-4073-8cd8-f9f7328c7917/info
"Kfar Saba, Israel","Soccer (Football) / Kfar Saba, Israel",Soccer (Football),Sports,ca9f1a78-7ad9-478f-b729-3855da0642e5,https://places-links.vercel.app/chat/ca9f1a78-7ad9-478f-b729-3855da0642e5/info
"Kfar Saba, Israel","Spikeball / Kfar Saba, Israel",Spikeball,Sports,b0ddd4cc-19c9-4026-91c9-9a8f227947db,https://places-links.vercel.app/chat/b0ddd4cc-19c9-4026-91c9-9a8f227947db/info
"Kfar Saba, Israel","Surfing / Kfar Saba, Israel",Surfing,Sports,3a9b15eb-3fe5-4e71-974b-12ec91799d57,https://places-links.vercel.app/chat/3a9b15eb-3fe5-4e71-974b-12ec91799d57/info
"Kfar Saba, Israel","Swimming / Kfar Saba, Israel",Swimming,Sports,cdb6e18d-fb87-4b40-822c-ef4306cd6371,https://places-links.vercel.app/chat/cdb6e18d-fb87-4b40-822c-ef4306cd6371/info
"Kfar Saba, Israel","Tech / Kfar Saba, Israel",Tech,Jobs,32c38629-453e-46ba-9b4e-63f7551a1215,https://places-links.vercel.app/chat/32c38629-453e-46ba-9b4e-63f7551a1215/info
"Kfar Saba, Israel","Tennis / Kfar Saba, Israel",Tennis,Sports,46320be6-f372-4be5-8b4a-d904ed4375fe,https://places-links.vercel.app/chat/46320be6-f372-4be5-8b4a-d904ed4375fe/info
"Kfar Saba, Israel","Tourism / Kfar Saba, Israel",Tourism,Jobs,0b0f1bec-13a7-45f0-9b47-78251df56b23,https://places-links.vercel.app/chat/0b0f1bec-13a7-45f0-9b47-78251df56b23/info
"Kfar Saba, Israel","Track and Field / Kfar Saba, Israel",Track and Field,Sports,63c7d4a7-eac4-4e3c-82f5-a8a30e05ff0b,https://places-links.vercel.app/chat/63c7d4a7-eac4-4e3c-82f5-a8a30e05ff0b/info
"Kfar Saba, Israel","Triathlon / Kfar Saba, Israel",Triathlon,Sports,540d372e-cb32-407d-b05c-e6e20df263cb,https://places-links.vercel.app/chat/540d372e-cb32-407d-b05c-e6e20df263cb/info
"Kfar Saba, Israel","Ultimate Frisbee / Kfar Saba, Israel",Ultimate Frisbee,Sports,adddb013-49a7-477e-ad26-69b72d8e5dfe,https://places-links.vercel.app/chat/adddb013-49a7-477e-ad26-69b72d8e5dfe/info
"Kfar Saba, Israel","Volleyball / Kfar Saba, Israel",Volleyball,Sports,dedd4e4f-4369-4c81-81cd-0adf033bb1a8,https://places-links.vercel.app/chat/dedd4e4f-4369-4c81-81cd-0adf033bb1a8/info
